source,target
vesteinssonnd,adam1917
vesteinssonnd,grammaticus1979
vesteinssonnd,bruunnd
vesteinssonnd,brogger1937
vesteinssonnd,isleifsson2011
vesteinssonnd,keegan1987
vesteinssonnd,references2006
vesteinssonnd,einarsson2007
vesteinssonnd,rafnsson1990
vesteinssonnd,rockman2010
vesteinssonnd,steele2003
vesteinssonnd,sigurgeirsson2013
vesteinssonnd,smith2005
vesteinssonnd,sveinbjarnardottir1992
vesteinssonnd,vilhjalmsson1989
vesteinssonnd,walter2010
vesteinssonnd,thorarinsson1943
vesteinssonnd,thorarinsson1977
vesteinssonnd,thordarson1909
svensson2018,bjorn2023
star2017,lenzen2012
star2017,frachetti2017
star2017,hoffmann2002
star2017,orton2011
star2017,gohring2016
star2017,sundby2008
star2017,opdal2010
star2017,nedkvitne2016
star2017,pauly1995
star2017,jackson2001
star2017,lotze2009
star2017,nielsen2017
star2017,arndt2003
star2017,boessenkool2009
star2017,schroeder2015
star2017,kayser2011
star2017,bradbury2013
star2017,knutsen2010
star2017,selkoe2016
star2017,hutchinson2015
star2017,bradbury2010
star2017,hemmerhansen2013
star2017,sodeland2016
star2017,berg2016
star2017,kirubakaran2016
star2017,barney2017
star2017,hilberg2014f
star2017,orton2014
star2017,nielssen2016
star2017,wickler2014
star2017,ma2012
star2017,green2009
star2017,jonsson2013
star2017,pinhasi2015
star2017,prinz2007
star2017,boessenkool2017
star2017,carpenter2013
star2017,speller2012
star2017,moss2014
star2017,olafsdottir2014
star2017,grealy2016
star2017,nikulina2016
star2017,moss2016
star2017,hoffmann2004
star2017,kirkpatrick2010
star2017,hutchinson2001
star2017,arnason2015
star2017,sorheim2016
star2017,wright2006
star2017,skjaeraasen2011
star2017,barth2017
star2017,knutsen2003
star2017,jorde2007
star2017,neuenfeldt2013
star2017,nielssen2009
star2017,schmolcke2004
star2017,barrett2015
star2017,cooper2000
star2017,star2016
star2017,schubert2014
star2017,lindgreen2012
star2017,star2011
star2017,torresen2017
star2017,li2009
star2017,mckenna2010
star2017,purcell2007
star2017,korlevic2015
star2017,damgaard2015
toplak2015,alt1998
toplak2015,anz1998
toplak2015,arcini1991
toplak2015,boylstone2000
toplak2015,brather2009
toplak2015,carlsson1990
toplak2015,duwel1987a
toplak2015,ebel1987
toplak2015,finucane2008
toplak2015,floderus1927
toplak2015,garve2011
toplak2015,harke2003
toplak2015,hoffmann1989
toplak2015,kattinger1999
toplak2015,kjellstrom2014
toplak2015,kunzler1999
toplak2015,kyhlberg1991
toplak2015,kyll1964
toplak2015,lykiardopoulos1981
toplak2015,malarstedt1979
toplak2015,milner1991
toplak2015,mortagua2006
toplak2015,onasch1981
toplak2015,philpott1991
toplak2015,pettersson1966
toplak2015,molina1970
toplak2015,ruprecht1958
toplak2015,salin1952
NOAUTHOR33,salin1952
toplak2015,sandholm1965
toplak2015,g2000
toplak2015,staecker1997
toplak2015,staecker1998
toplak2015,staecker2000
toplak2015,stewart1944
toplak2015,stewart1946
toplak2015,svahnstrom1984
toplak2015,thunmarknylen2004
toplak2015,taylor2008
toplak2015,vukovic2009
toplak2015,westholm1989
toplak2015,wilke1931
toplak2015,wilke1933
NOAUTHOR33,wilke1933
toplak2015,wilson1992
NOAUTHOR33,wilson1992
toplak2015,yrwing1992
toplak2015,yrwing1994
toplak2015,zipp2010
williams2015,vikingslondon1962
williams2015,abels2003
williams2015,ager2008
williams2015,valante1998
williams2015,naismith1995
star2017,danecek2011
tainter2006,adams1981
tainter2006,ayres1985
tainter2006,barnosky2004
tainter2006,binford1997
tainter2006,brandner1998
tainter2006,catton1980
tainter2006,cooke1931
tainter2006,culbert1988
tainter2006,dalan1997
tainter2006,dalton2000
tainter2006,diamond1968
tainter2006,flenley2002
tainter2006,flenley1984
tainter2006,hughes1975
tainter2006,jacobsen1958
tainter2006,jevonsnda
tainter2006,kirch1984
tainter2006,lopinot1985
tainter2006,mccoy1976
tainter2006,malthusnd
tainter2006,meggers1954
tainter2006,milner1990
tainter2006,mulloy1970
tainter2006,phillips1979
tainter2006,ponting1985
tainter2006,rees2004
tainter2006,rescher1978
tainter2006,sanders1962
tainter2006,sanders1963
tainter2006,sheets1999
tainter2006,steadman1989
tainter2006,steadman1995
tainter2006,steadman1994
tainter2006,tainter2000
tainter2006,turner1974
tainter2006,vanandel1990
tainter2006,vantilburg1994
star2017,kopylova2015
star2017,mapdamage2013
star2017,gatk2016
sutherland2009,banfield1974
sutherland2009,m1962
sutherland2009,cleland1973
sutherland2009,corbeil2000
sutherland2009,fitzhugh1994
sutherland2009,harp1975
sutherland2009,laeyendecker1993
sutherland2009,laver1983
sutherland2009,lee1968
sutherland2009,maryrousseliere2002
sutherland2009,mccartney1973
sutherland2009,meldgaard1962
sutherland2009,myrvoll1985
sutherland2009,odess2000
sutherland2009,bstergard1948
sutherland2009,park1951
sutherland2009,plumet1982
sutherland2009,ellesmere2000
tummuscheit2014,brandt2012
voncarnapbornheim2014,brandt2012
tummuscheit2014,hardt2003
NOAUTHOR39,hardt2003
tummuscheit2014,kramer1984
tummuscheitnd,kramer1984
tummuscheit2014,schwank2013
williams2015,blackburn1986
williams2015,schodolinski2002
williams2015,kershaw2023
williams2015,redknap2003
williams2015,wallace2015
williams2015,reuter1992
williams2015,redknap2009
williams2015,vikings1962
williams2015,blackburn2006
williams2017,blackburn2006
tummuscheit2014,agersnaplarsen2011
tummuscheit2014,schovsbo2013
tummuscheitnd,schovsbo2013
vesteinsson2016,hungrvaka1959
vesteinsson2016,felixnd
vesteinsson2016,aspeborg2005
vesteinsson2016,birddavid1999
vesteinsson2016,bullough1983
vesteinsson2016,burnell1999
vesteinsson2016,cannon1989
vesteinsson2016,chandler2010
vesteinsson2016,effros1997
vesteinsson2016,einsenschmidt2004
vesteinsson2016,gibbon2007
vesteinsson2016,halsall1995a
vesteinsson2016,hamilton2006
wicker2012,hamilton2006
ahfeldt2013,hamilton2006
vesteinsson2016,harvey2006
vesteinsson2016,thorlaksson1978
vesteinsson2016,gestsdottir1998
vesteinsson2016,innes2000
vesteinsson2016,jochens1999
zoega2017,jochens1999
vesteinsson2016,lastovicka2013
vesteinsson2016,marshall1950
vesteinsson2016,patterson1982
vesteinsson2016,prothero2002
vesteinsson2016,radin1986
vesteinsson2016,shapland2012
vesteinsson2016,steinunnkristjansdottir2004
vesteinsson2016,stocker1993
vesteinsson2016,stromback1975
zoega2017,stromback1975
vesteinsson2016,zugaiar2012
williams2015,sheehan2023
williams2015,blackburn2023
williams2017,blackburn2023
williams2015,rogers2023a
lund2021,zachrissonnd
zachrissonnd,geolog1947
zachrissonnd,hagberg1967
zachrissonnd,hagberg1961
zachrissonnd,holmberg1969
zachrissonnd,lamm1995
zachrissonnd,hamilton2007
NOAUTHOR39,hamilton2007
zachrissonnd,hamilton1996
zachrissonnd,hamilton2008
zachrissonnd,karlsson2005
zachrissonnd,olson2004
NOAUTHOR39,olson2004
zachrissonnd,wernerson1996
zachrissonnd,annuswer2003
zachrissonnd,annuswer2007
NOAUTHOR39,annuswer2007
zachrissonnd,annuswer2002
zachrissonnd,arrhenius2011a
zachrissonnd,jorpeland2008
zachrissonnd,jorpeland2003
zachrissonnd,brereton1987
zachrissonnd,brink1987
zachrissonnd,calissendorff1966
zachrissonnd,capelle1995
zachrissonnd,carlie2009
zachrissonnd,damell2007
zachrissonnd,eliade1991
zachrissonnd,ericsson2008
zachrissonnd,fritsch2004
zachrissonnd,hedblom1958
zachrissonnd,hedman1989
zachrissonnd,holmqvist1980
zachrissonnd,hultgard1996
NOAUTHOR39,hultgard1996
zachrissonnd,karlenby2007
zachrissonnd,karlsson2007
zachrissonnd,lindkvist2007
zachrissonnd,lindqvist1910
zachrissonnd,lindstromnd
zachrissonnd,hansen2011
NOAUTHOR39,hansen2011
zachrissonnd,lundholm1947
zachrissonnd,nordberg2011
zachrissonnd,nordberg2008
zachrissonnd,olsson1993
zachrissonnd,petre2011
zachrissonnd,schovsbo1987
zachrissonnd,stjernquist1962
zachrissonnd,stjernquist1967
zachrissonnd,stahle1946
zachrissonnd,vonsydow1978
NOAUTHOR38,vonsydow1978
zachrissonnd,wessen1923
zachrissonnd,victor2005
zachrissonnd,widengren1969
zachrissonnd,vikstrand2011
NOAUTHOR39,vikstrand2011
zachrissonnd,zachrisson2009a
NOAUTHOR39,zachrisson2009a
zachrissonnd,orsnes1964
svensson2009,ahlberger1996
svensson2009,bursell1997
svensson2009,carlson2002
svensson2009,fredlund1997
svensson2009,hidemark1999
svensson2009,lawrence1999
svensson2009,liby1997
svensson2009,lind2001
svensson2009,lind2002
svensson2009,magnusson1996
svensson2009,mellander1992
svensson2009,montelius1962
svensson2009,roche2000
svensson2009,ryden1990
svensson2009,varmlandsarkiv1900
svensson2009,schoultz1975
tainter2006,ehrlich1968
trinks2014,ambrosiani1957
trinks2014,arnbrosiani1981
trinks2014,arbmann1940
trinks2014,backstom2008
trinks2014,backstrom2003
trinks2014,bengtzon2001
trinks2014,booth2008
trinks2014,floden1993
trinks2014,friberg1998
trinks2014,harim2003
trinks2014,henkel2004
trinks2014,holmquistolausson1982
trinks2014,hyenstrand1991
trinks2014,icomos1993
trinks2014,kristiansson1996
trinks2014,lindqvist1928
trinks2014,linford2010
trinks2014,lyatski2004
trinks2014,masters1998
trinks2014,mellinnd
trinks2014,nerman1918
trinks2014,olsson2006
trinks2014,riksantikvarieambetet2007
trinks2014,stavrum1997
trinks2014,stolpende
trinks2014,trinks2012
trinks2014,trotzig1993
trinks2014,wahlander1998
trinks2014,wedmark1999
svensson2009,bursell1975
svensson2009,magnusson1997
svensson2009,fii1900
svensson2009,winberg1977
svensson2009,vonschoultz1984
vesteinsson2016,fridriksson2015
vesteinsson2016,callow2023
vesteinsson2016,petursdottir2023
vesteinsson2016,kaplan2023
vesteinsson2016,jochens2020
vesteinsson2016,gjerland2017
vesteinsson2016,clover2023
vesteinsson2016,shapland2003
vesteinsson2016,steinunn2023
vesteinsson2016,kershaw2015
lund2021,NOAUTHOR33
NOAUTHOR33,scholkmann1995
NOAUTHOR33,evers2007
NOAUTHOR33,jorg1999
NOAUTHOR33,matheson1951
NOAUTHOR33,handler1996
NOAUTHOR33,stulzebach1998
NOAUTHOR33,diekritikbei2009
NOAUTHOR33,nandor1965
NOAUTHOR33,harmanua1981
NOAUTHOR33,nikolaus1964
NOAUTHOR33,meyerorlac1990
NOAUTHOR33,pauli1982
NOAUTHOR33,muntisauns1989
NOAUTHOR33,carlsson1987
NOAUTHOR33,schmitzesser2014
NOAUTHOR33,gelegenheit2000
NOAUTHOR33,jornstaecker1999
NOAUTHOR33,akesandholm1965
NOAUTHOR33,dazu1993
NOAUTHOR33,cherryson2012
NOAUTHOR33,fredriksvanberg2003
NOAUTHOR33,michaelparkerpearson2001
NOAUTHOR33,NOAUTHOR34
NOAUTHOR33,NOAUTHOR35
NOAUTHOR33,heikosteuer1998
NOAUTHOR33,dickinson1974
NOAUTHOR33,wahl1994
NOAUTHOR33,dazu1997
NOAUTHOR33,biermannhgg2009
trinks2014,magnus2009
lund2021,williams2017
williams2017,williams2017
williams2017,hart1995
zachrissonnd,suthnautar1951
zachrissonnd,suthnautar1978
lund2021,NOAUTHOR36
NOAUTHOR36,brodersen1967
NOAUTHOR36,eksnd
NOAUTHOR36,nilsson1995
NOAUTHOR36,forlev1936
NOAUTHOR36,nielsenadamsen1991
NOAUTHOR36,feveile1948
NOAUTHOR36,beretninger1997
NOAUTHOR36,andersen1943
NOAUTHOR36,andersenklindtjensennielsen1970
NOAUTHOR36,nielsen1943
NOAUTHOR36,christensen1982
NOAUTHOR36,lindqvist1920
NOAUTHOR36,beretningved1998
NOAUTHOR36,madsen1994
NOAUTHOR36,orsneschristensen1955
NOAUTHOR36,albrectsen1951
NOAUTHOR36,ottaway2004
NOAUTHOR36,adamsen2003
NOAUTHOR36,albrectsen1950
NOAUTHOR36,albrethsen2003
NOAUTHOR36,andersen1970
NOAUTHOR36,axboe1989
NOAUTHOR36,baeksted1972
NOAUTHOR36,christensen1928
NOAUTHOR36,christoffersen1987
NOAUTHOR36,cosack2005
NOAUTHOR36,ethelberg1986
NOAUTHOR36,grambo1999
NOAUTHOR36,hansen2009
NOAUTHOR36,hansen1995
NOAUTHOR36,hultgard1999
NOAUTHOR36,hoj2004
NOAUTHOR36,jennbert2002a
NOAUTHOR36,jensen1998
NOAUTHOR36,lindqvist1921
NOAUTHOR36,lyngstrom1989
NOAUTHOR36,neergaardnd
NOAUTHOR36,nerman1917
NOAUTHOR36,ravn1989
NOAUTHOR36,ravn2008
NOAUTHOR36,roesdahl1976
NOAUTHOR36,sparrevohn2007
NOAUTHOR36,steinsland2000
NOAUTHOR36,stoumann2009
NOAUTHOR36,ulriksen1999
NOAUTHOR36,orsnes1988
NOAUTHOR36,sparrevohn2006
NOAUTHOR36,sparrevohn2008
NOAUTHOR36,sorensen1998
NOAUTHOR36,sorensen1993
zoega2017,arcini1999
zoega2017,beckra2007
zoega2017,bolender2007
zoega2017,bolender2010
zoega2017,braudel1972
zoega2017,braudel1980
zoega2017,bynum1995
zoega2017,chesson2001
zoega2017,daniell1997
zoega2017,frioriksson2001
zoega2017,geake1995
zoega2017,gejvall1960
zoega2017,gestsdottir2014
zoega2017,gilchrist2015
zoega2017,hadley2010
zoega2017,halvorsen2008
zoega2017,harding2005
zoega2017,joyce2001
zoega2017,karlsson2004
zoega2017,mejsholm2008
zoega2017,meskell1998
zoega2017,meskell2001
zoega2017,magnussonnd
zoega2017,thorlaksson2005
zoega2017,rindal1996
zoega2017,scott2011
zoega2017,sellevold2004
zoega2017,sellevold2008
zoega2017,sewell2005
zoega2017,sewell1996
zoega2017,sigurosson2003
zoega2017,sigurosson2014
zoega2017,stefansson1975
zoega2017,stefansson1978
zoega2017,steffensen1943
zoega2017,steinberg2016
zoega2017,sveinbjarnardottir2001
zoega2017,tsaliki2008
zoega2017,vilhjalmsson1995
zoega2017,zadorario2003
zoega2017,zoega2014
zoega2017,zoega2015
zoega2017,zoega2007
zoega2017,zori2007
williams2017,smyth1975
williams2017,dolley1966
NOAUTHOR33,wild2006
NOAUTHOR33,wild2010
NOAUTHOR33,nosler2014
NOAUTHOR33,beilkevoigt2009
NOAUTHOR33,mullerorlac1994
NOAUTHOR33,mullerscheessel2009
NOAUTHOR33,murphy1997
NOAUTHOR33,fur2023
NOAUTHOR33,schutz2023
lund2021,tummuscheitnd
tummuscheitnd,beckerchristensen1981
tummuscheitnd,belford2017
tummuscheitnd,dobat2005
tummuscheitnd,dorey1969
tummuscheitnd,ethelberg2012
tummuscheitnd,ethelberg2017
tummuscheitnd,gudeman1900
tummuscheitnd,harck1998
tummuscheitnd,haseloff1937
tummuscheitnd,kramer1992
tummuscheitnd,kramer1995
tummuscheitnd,madsen2008
tummuscheitnd,maluck2017
tummuscheitnd,maluck2016
tummuscheitnd,muller1903
tummuscheitnd,nunn2009
tummuscheitnd,schindel1999
tummuscheitnd,scholz1972
tummuscheitnd,spring2015
tummuscheitnd,witte2018
williams2017,sawyer1995
warmlander2015,ambrosiani2003
warmlander2015,arrhenius1978
warmlander2015,berthelon2007
warmlander2015,boytrup2013
warmlander2015,danielsson1973
warmlander2015,glover2003
warmlander2015,culture1985
warmlander2015,kingnd
warmlander2015,malmer2010
warmlander2015,mikkelsen2012
warmlander2015,negmatov1999
warmlander2015,nicholson2000
warmlander2015,noonan1990
warmlander2015,rezakhani2010
warmlander2015,schumann2011
warmlander2015,trotzig1969
tummuscheitnd,witte2017
zoega2017,vangennep1960a
zoega2017,thorgilsson2006
oye2014,aschehougnd
oye2014,benderjorgensen1999
oye2014,bjorgo2005
oye2014,bjorgo1992
oye2014,harrington2008
oye2014,kaland1979
oye2014,lonning1976
oye2014,mortensen1994
oye2014,mortensen1997
oye2014,martensen2006
oye2014,ramstad1981
oye2014,tveiten2011
oye2014,warburg1974
oye2014,oye1986
oye2014,oye2010
oye2016,oye2010
moen2020,oye2010
zachrisson2018,beckerlfred1973
zachrisson2018,rdh2007
zachrisson2018,hauckarl1970
zachrisson2018,bertil2004
zachrisson2018,hel2011
zachrisson2018,herschendrands1996
zachrisson2018,er2001
zachrisson2018,lars2015
zachrisson2018,lars2012
zachrisson2018,lars1998
zachrisson2018,lars2004
zachrisson2018,erle1994
zachrisson2018,vist1925
zachrisson2018,edith1966
zachrisson2018,martensir1988
zachrisson2018,sig2011
zachrisson2018,neil2006
zachrisson2018,bernhard1913
zachrisson2018,von2000
zachrisson2018,derberg2005
zachrisson2018,stephenseorgend
zachrisson2018,sund2002
zachrisson2018,thunarknlnlena2006
williams2014,klevnas2007
williams2016,klevnas2007
williams2014,rundkvist2007
williams2016,rundkvist2007
williams2014,rundkvist2006
oye2014,randers1981
oye2016,randers1981
oye2014,ramstad2011
NOAUTHOR36,lindblom1993
NOAUTHOR36,roesdahl1978
NOAUTHOR36,tornbjerg1936
NOAUTHOR36,gjellerup2001
lund2021,NOAUTHOR38
NOAUTHOR38,beckmanthoor2002
NOAUTHOR38,bolin1999
NOAUTHOR38,damell1971
NOAUTHOR38,damell1999
NOAUTHOR38,damell2000
NOAUTHOR38,dybecknd
NOAUTHOR38,florin1963
NOAUTHOR38,forssander1933
NOAUTHOR38,gumaeliusnd
NOAUTHOR38,gothberg1998
NOAUTHOR38,hammar1983
NOAUTHOR38,hauptmanwahlgren2002
NOAUTHOR38,jensen1997
NOAUTHOR38,jonsson1986
NOAUTHOR38,lindqvist1912
NOAUTHOR38,oldeberg1974
NOAUTHOR38,schnell1963
NOAUTHOR38,sundqvist1993
NOAUTHOR38,vonsydow1926
NOAUTHOR38,thedeen2003
NOAUTHOR38,wahlfisknd
NOAUTHOR38,welinder1990
NOAUTHOR38,weiler1999
NOAUTHOR38,wigren1987
wicker2012,bjelland2006
ahfeldt2013,bjelland2006
ahfeldt2015,bjelland2006
wicker2012,carty2005
ahfeldt2013,carty2005
wicker2012,jansson1962
ahfeldt2013,jansson1962
ahfeldt2015,jansson1962
wicker2012,jeffrey2005
wicker2012,kitzlerahfeldt2002
ahfeldt2013,kitzlerahfeldt2002
ahfeldt2015,kitzlerahfeldt2002
wicker2012,kitzlerahfeldt2008
ahfeldt2013,kitzlerahfeldt2008
wicker2012,kitzlerahfeldt2009
ahfeldt2013,kitzlerahfeldt2009
ahfeldt2015,kitzlerahfeldt2009
wicker2012,manneke1984
ahfeldt2013,manneke1984
wicker2012,mahl1990
ahfeldt2013,mahl1990
wicker2012,oehrl2008
ahfeldt2013,oehrl2008
ahfeldt2015,oehrl2008
wicker2012,sileniuslarsen2009
ahfeldt2013,sileniuslarsen2009
wicker2012,snaedal2002
ahfeldt2013,snaedal2002
ahfeldt2015,snaedal2002
wicker2012,snaedal2005
ahfeldt2013,snaedal2005
wicker2012,walderhaug1998
ahfeldt2013,walderhaug1998
wicker2012,widerstrom2002
ahfeldt2013,widerstrom2002
wicker2012,bildsteine1941
ahfeldt2013,bildsteine1941
wicker2012,dating2006
ahfeldt2013,dating2006
williams2016,andreeff2012a
williams2016,backdanielsson2009
williams2016,goldhahn2008
williams2016,hoilundnielsen2009
williams2016,lindgren2008
williams2016,oestigaard2013
williams2016,thate2009
williams2016,thedeen2010
williams2016,wessman2007
zachrisson2018,achrisson2012
zachrisson2018,vist1941
zachrisson2018,procopius1941a
NOAUTHOR38,nationalencyklopedin2000
ahfeldt2013,jefrey2005
zori2013,clarke2001
zori2013,dietler1996
zori2013,einarsson1995a
zori2013,erlendsson2009
zori2013,gestsdottir2001
zori2013,ottir1989
zori2013,olafsson1979
zori2013,palsdottir2008
zori2013,rosenswig2007
zori2013,roussell1943
zori2013,stenberger1943
zori2013,wiessner2001
ahfeldt2013,samnordiskruntextdatabas2005
lund2021,NOAUTHOR39
NOAUTHOR39,andersson2013
NOAUTHOR39,baug2007
NOAUTHOR39,belmont2011
NOAUTHOR39,bjorck2009
NOAUTHOR39,drobin1986
NOAUTHOR39,ek1993
NOAUTHOR39,elfwendahl2001
NOAUTHOR39,elfwendahl1993
NOAUTHOR39,gumaeliusnda
NOAUTHOR39,hallgren2004
NOAUTHOR39,hallgren2005
NOAUTHOR39,hansson1997
NOAUTHOR39,hedblom1996
NOAUTHOR39,hermodsson2009
NOAUTHOR39,junkelmann1997
NOAUTHOR39,kresten1996
NOAUTHOR39,kresten1998
NOAUTHOR39,kresten1994
NOAUTHOR39,lamm2008
NOAUTHOR39,lantmateriet2013
NOAUTHOR39,larsson2012
NOAUTHOR39,lindalv1980
NOAUTHOR39,lundhansen2011
NOAUTHOR39,lothman2004
NOAUTHOR39,mellquistdanielson2011
NOAUTHOR39,myrdal2003
NOAUTHOR39,nilsson1988
NOAUTHOR39,olausson2000
NOAUTHOR39,persson1997
NOAUTHOR39,pettersson1977
NOAUTHOR39,pettersson1980
NOAUTHOR39,rinnman2013
NOAUTHOR39,vikstrand2009
NOAUTHOR39,zachrisson2013
ahfeldt2015,adcock1978
ahfeldt2015,arbman1948
ahfeldt2015,arrhenius1971
ahfeldt2015,bailey1978
ahfeldt2015,bain1951
ahfeldt2015,blidmo1982
ahfeldt2015,brown1921
ahfeldt2015,carver1952
ahfeldt2015,cramp1995
ahfeldt2015,cummins2009
ahfeldt2015,foster2005
ahfeldt2015,grahamcambell1985
ahfeldt2015,gustavson2014
ahfeldt2015,hauck1961
ahfeldt2015,henderson2004
ahfeldt2015,wilhelm1972
ahfeldt2015,jansson1981
ahfeldt2015,kermode1907
ahfeldt2015,ahfeldt2002
ahfeldt2015,ahfeldt2008
ahfeldt2015,kreutzer1988
ahfeldt2015,laing2010
ahfeldt2015,lamm1985
ahfeldt2015,lamm1984
ahfeldt2015,lang1978
ahfeldt2015,lang1991
ahfeldt2015,marold1998
ahfeldt2015,neal1976
ahfeldt2015,nerman1941
ahfeldt2015,nerman1947
ahfeldt2015,nylen1982
ahfeldt2015,omeadhra1985
ahfeldt2015,omeadhra1993
ahfeldt2015,omeadhra1997
ahfeldt2015,rudenko1970
ahfeldt2015,sannessjohnsen1968
ahfeldt2015,scheller1963
ahfeldt2015,scheller1995
ahfeldt2015,savborg1997
ahfeldt2015,wilson1999
NOAUTHOR39,bratt2011
NOAUTHOR39,eilersgaardchristensen2011
NOAUTHOR39,jansson1940
NOAUTHOR39,lihammer2009
NOAUTHOR39,malmstrom1985
voncarnapbornheim2014,willemsenh1937
ahfeldt2015,kitzler2009
ahfeldt2015,lindqvist1942
lund2021,oye2016
oye2016,berg1968
oye2016,berglund1991
oye2016,bertelsen1979
oye2016,bertelsen1995
oye2016,bertelsen2005a
oye2016,boserup1965
oye2016,boserup1981
oye2016,brush1987
oye2016,vries1974
oye2016,hasund1919
oye2016,hasund1924
oye2016,helle1995
oye2016,holm1995
oye2016,holm2005a
oye2016,holmsen1961
oye2016,holmsen1940
oye2016,iversen1997
oye2016,jirlow1970
oye2016,lerche1994
oye2016,lunden2004
oye2016,martens2009
oye2016,munch1966
